sales_key,date_key,customer_key,product_key,quantity,unit_price,discount_amount,sales_amount,cost_amount,profit_amount
2088,165,87,40,4,104.4,0.0,417.61,331.78,85.83
2089,354,130,37,4,447.15,89.43,1699.16,1280.72,418.45
2090,208,29,25,1,430.85,0.0,430.85,273.51,157.34
2091,141,29,8,2,25.8,5.16,46.43,31.18,15.25
2092,169,56,4,3,222.61,66.78,601.05,436.18,164.87
2093,107,31,11,1,385.33,19.27,366.07,268.59,97.48
2094,241,41,3,6,270.71,0.0,1624.29,1322.05,302.24
2095,128,20,8,4,27.25,5.45,103.56,70.74,32.82
2096,203,125,3,6,267.03,80.11,1522.08,939.69,582.39
2097,135,120,31,7,492.29,0.0,3446.0,2232.29,1213.71
2098,118,22,24,3,77.73,23.32,209.86,167.69,42.17
2099,355,81,21,6,237.45,0.0,1424.71,1026.98,397.73
2100,127,97,33,1,280.43,28.04,252.39,197.71,54.68
2101,26,95,17,4,239.17,143.5,813.19,606.24,206.96
2102,139,148,17,5,233.12,0.0,1165.58,944.9,220.68
2103,195,97,9,4,39.03,0.0,156.11,106.99,49.12
2104,35,104,18,6,102.9,0.0,617.42,497.93,119.49
2105,112,5,7,7,397.59,0.0,2783.13,2196.42,586.71
2106,61,12,24,3,83.15,24.94,224.5,174.58,49.92
2107,183,93,40,2,111.69,0.0,223.39,179.5,43.88
2108,264,137,22,5,105.1,26.27,499.2,345.4,153.81
2109,354,60,12,7,17.85,12.5,112.47,84.42,28.05
2110,143,97,28,7,77.38,81.24,460.39,322.24,138.14
2111,316,32,33,6,281.3,0.0,1687.78,1282.02,405.76
2112,79,69,19,2,338.04,101.41,574.67,434.57,140.1
2113,285,113,11,2,334.63,0.0,669.26,505.14,164.12
2114,206,99,29,5,387.66,0.0,1938.3,1290.29,648.01
2115,277,18,8,3,24.94,0.0,74.83,57.25,17.59
2116,276,132,40,5,107.96,26.99,512.83,403.42,109.41
2117,195,140,13,7,179.58,0.0,1257.09,907.35,349.74
2118,94,72,15,4,227.9,0.0,911.62,613.3,298.32
2119,193,52,30,3,250.89,0.0,752.66,587.36,165.3
2120,302,80,1,7,289.06,202.34,1821.1,1384.37,436.73
2121,355,121,9,4,38.85,7.77,147.65,99.93,47.72
2122,339,68,6,5,78.15,19.54,371.21,262.28,108.93
2123,67,5,16,1,236.49,11.82,224.66,165.17,59.5
2124,219,11,23,4,39.05,0.0,156.2,114.94,41.26
2125,39,122,8,3,26.14,0.0,78.43,49.73,28.71
2126,245,119,14,1,346.79,0.0,346.79,218.14,128.65
2127,363,116,31,2,434.28,0.0,868.55,685.8,182.76
2128,20,19,38,5,157.0,78.5,706.5,567.31,139.19
2129,240,26,1,2,246.21,0.0,492.42,324.29,168.13
2130,346,60,26,1,102.43,5.12,97.31,77.52,19.79
2131,310,35,2,1,378.66,37.87,340.8,230.75,110.05
2132,144,59,21,1,273.6,27.36,246.24,146.55,99.69
2133,38,84,36,4,467.83,0.0,1871.31,1399.51,471.8
2134,338,43,32,4,317.55,127.02,1143.17,642.9,500.26
2135,337,19,10,5,492.1,123.02,2337.46,1357.5,979.96
2136,212,61,11,5,361.17,0.0,1805.86,1452.04,353.82
2137,358,109,32,4,330.82,132.33,1190.95,821.47,369.48
2138,2,93,33,7,296.84,0.0,2077.85,1292.26,785.59
2139,226,49,12,2,16.07,3.21,28.93,19.66,9.27
2140,15,47,1,5,265.45,66.36,1260.91,890.34,370.57
2141,342,88,18,1,104.19,10.42,93.77,67.75,26.02
2142,249,26,25,6,403.87,242.32,2180.9,1404.54,776.36
2143,334,126,18,3,110.74,16.61,315.62,206.6,109.01
2144,206,131,38,3,154.87,0.0,464.62,324.51,140.11
2145,31,4,33,1,263.94,0.0,263.94,189.82,74.11
2146,10,146,32,4,349.98,139.99,1259.94,1006.4,253.54
2147,123,4,1,3,284.95,42.74,812.1,532.67,279.43
2148,272,69,35,7,37.22,26.05,234.48,184.34,50.14
2149,56,101,31,2,429.62,0.0,859.25,703.01,156.24
2150,312,50,16,3,255.64,0.0,766.91,491.99,274.91
2151,88,31,24,7,78.51,54.96,494.62,275.69,218.94
2152,182,8,33,6,283.54,170.12,1531.1,1091.95,439.15
2153,75,110,37,6,466.58,0.0,2799.46,2222.73,576.73
2154,171,6,23,4,39.13,0.0,156.52,88.34,68.18
2155,166,73,2,7,333.15,233.21,2098.85,1266.09,832.76
2156,2,59,25,2,449.29,89.86,808.72,592.44,216.28
2157,208,146,28,6,75.84,0.0,455.02,349.73,105.29
2158,288,140,3,5,253.29,0.0,1266.44,726.17,540.27
2159,342,123,33,3,278.97,0.0,836.9,542.49,294.41
2160,121,110,9,2,39.05,0.0,78.1,47.99,30.11
2161,322,82,36,4,495.47,0.0,1981.89,1606.36,375.54
2162,321,53,23,1,38.96,0.0,38.96,28.61,10.35
2163,361,25,13,6,170.39,102.23,920.09,624.21,295.88
2164,137,146,3,2,283.71,0.0,567.41,444.19,123.22
2165,311,58,1,3,284.34,85.3,767.72,533.7,234.03
2166,207,65,30,2,250.05,0.0,500.11,398.12,101.99
2167,22,22,16,4,222.03,0.0,888.13,545.74,342.39
2168,99,42,34,3,338.24,0.0,1014.71,565.58,449.13
2169,246,96,10,2,476.33,0.0,952.66,634.24,318.42
2170,59,64,37,7,451.76,158.12,3004.2,1818.0,1186.19
2171,159,88,38,6,141.89,85.13,766.19,594.29,171.9
2172,283,32,5,3,53.8,16.14,145.26,100.79,44.46
2173,55,13,26,1,101.88,10.19,91.7,57.58,34.12
2174,182,133,38,6,144.94,86.96,782.68,593.95,188.73
2175,79,65,13,5,171.87,85.93,773.4,535.39,238.01
2176,196,55,3,4,277.18,55.44,1053.28,722.29,330.99
2177,88,43,36,5,491.03,122.76,2332.39,1396.67,935.72
2178,353,99,19,1,346.8,0.0,346.8,283.93,62.87
2179,28,85,2,4,372.27,0.0,1489.09,1083.96,405.13
2180,352,59,34,2,344.41,34.44,654.37,510.93,143.44
2181,290,140,28,5,75.92,18.98,360.62,272.32,88.31
2182,313,136,3,7,254.94,0.0,1784.57,1223.84,560.72
2183,311,30,11,4,342.25,205.35,1163.65,643.06,520.58
2184,69,97,1,5,291.98,0.0,1459.88,1065.71,394.17
2185,340,146,39,5,308.62,77.15,1465.94,846.14,619.8
2186,217,74,1,7,242.77,254.91,1444.47,1169.43,275.03
2187,352,5,32,1,313.03,0.0,313.03,193.23,119.8
2188,321,20,21,3,236.59,70.98,638.81,414.7,224.11
2189,212,101,24,2,82.83,16.57,149.1,104.21,44.89
2190,137,136,33,6,288.93,86.68,1646.91,1129.3,517.61
2191,43,20,36,4,471.35,282.81,1602.59,1164.91,437.68
2192,37,83,6,6,81.3,24.39,463.39,352.88,110.5
2193,143,75,1,4,244.25,0.0,977.01,737.22,239.79
2194,297,43,5,7,56.09,19.63,372.98,296.58,76.39
2195,185,95,28,6,86.68,0.0,520.1,352.04,168.05
2196,176,132,23,1,38.88,0.0,38.88,26.99,11.89
2197,90,36,4,7,232.93,0.0,1630.5,1281.57,348.93
2198,207,9,10,7,433.23,0.0,3032.59,1899.1,1133.49
2199,233,54,22,1,97.45,9.74,87.7,54.06,33.64
2200,359,48,30,3,239.22,71.76,645.88,356.83,289.06
2201,267,110,14,7,359.67,377.65,2140.03,1603.72,536.31
2202,222,81,38,6,158.33,0.0,950.01,698.87,251.14
2203,333,3,40,4,108.67,21.73,412.95,257.98,154.97
2204,156,51,31,4,434.22,86.84,1650.03,965.39,684.63
2205,342,111,19,1,384.26,0.0,384.26,215.76,168.51
2206,136,72,36,4,495.59,99.12,1883.25,1283.85,599.39
2207,47,85,30,5,248.77,0.0,1243.86,749.1,494.76
2208,153,40,21,3,281.48,84.45,760.01,580.81,179.2
2209,47,48,18,3,108.03,0.0,324.08,261.38,62.71
2210,44,20,34,6,342.89,205.74,1851.63,1406.78,444.85
2211,322,13,23,4,41.32,16.53,148.75,116.01,32.73
2212,291,6,8,2,25.58,2.56,48.6,39.73,8.87
2213,81,94,40,3,112.32,0.0,336.95,252.72,84.23
2214,306,24,3,4,293.45,0.0,1173.79,825.38,348.41
2215,26,87,28,2,75.47,22.64,128.3,98.62,29.67
2216,104,143,27,4,162.86,0.0,651.43,457.46,193.97
2217,258,105,24,7,84.27,0.0,589.91,393.34,196.57
2218,111,87,3,6,292.52,263.27,1491.85,833.61,658.24
2219,267,18,20,2,66.53,13.31,119.76,86.66,33.1
2220,320,74,36,4,492.39,98.48,1871.09,1482.52,388.57
2221,25,134,10,4,478.53,0.0,1914.1,1410.98,503.12
2222,9,58,28,5,74.88,0.0,374.4,246.77,127.62
2223,344,124,35,6,35.49,21.29,191.65,137.33,54.32
2224,190,107,39,4,346.83,0.0,1387.33,1067.55,319.78
2225,185,41,21,3,284.83,0.0,854.48,646.28,208.2
2226,170,22,13,5,181.92,0.0,909.61,620.91,288.69
2227,159,3,28,1,84.37,4.22,80.15,51.91,28.24
2228,252,42,20,5,66.69,0.0,333.45,219.13,114.32
2229,212,50,26,7,101.49,71.04,639.36,508.38,130.98
2230,60,99,30,5,236.01,0.0,1180.06,703.15,476.91
2231,229,86,29,4,380.08,0.0,1520.3,1190.4,329.9
2232,244,72,10,6,412.23,371.0,2102.35,1267.14,835.21
2233,42,109,31,4,433.8,260.28,1474.91,1201.82,273.09
2234,138,116,22,4,99.76,19.95,379.07,254.38,124.69
2235,289,108,38,6,143.39,86.04,774.33,579.22,195.11
2236,226,135,27,2,144.05,0.0,288.1,215.19,72.91
2237,50,54,36,6,446.88,0.0,2681.29,2033.98,647.31
2238,15,124,40,5,119.73,0.0,598.64,456.85,141.8
2239,213,64,40,4,123.42,0.0,493.66,276.72,216.94
2240,169,28,30,1,236.95,23.69,213.25,133.03,80.23
2241,351,22,24,6,92.0,55.2,496.79,304.05,192.74
2242,191,14,5,2,60.76,0.0,121.52,89.76,31.76
2243,340,144,16,7,228.69,0.0,1600.86,1175.82,425.03
2244,79,26,20,6,60.46,54.41,308.33,194.31,114.02
2245,164,126,32,3,317.75,47.66,905.58,692.09,213.48
2246,51,118,24,4,77.65,0.0,310.61,196.97,113.64
2247,210,66,18,1,114.91,0.0,114.91,73.84,41.07
2248,69,138,6,4,72.82,0.0,291.3,191.58,99.71
2249,180,137,29,1,402.44,0.0,402.44,302.25,100.19
2250,126,139,18,7,115.6,0.0,809.19,447.63,361.56
2251,68,75,2,5,343.45,0.0,1717.27,1364.8,352.48
2252,36,45,12,2,18.7,0.0,37.39,27.55,9.84
2253,187,7,36,6,519.22,0.0,3115.32,2206.84,908.49
2254,346,127,5,1,59.57,0.0,59.57,36.58,22.99
2255,73,131,17,4,251.37,0.0,1005.49,766.28,239.22
2256,148,81,21,1,285.93,0.0,285.93,224.64,61.29
2257,82,11,4,1,221.95,22.19,199.75,136.91,62.84
2258,296,124,7,2,412.9,82.58,743.22,467.46,275.76
2259,152,45,38,3,135.97,0.0,407.9,266.26,141.64
2260,356,83,24,6,85.39,0.0,512.32,339.35,172.97
2261,90,99,9,7,40.39,14.14,268.58,169.9,98.68
2262,30,22,7,6,348.26,0.0,2089.53,1551.04,538.49
2263,213,10,18,6,103.7,31.11,591.08,379.7,211.38
2264,238,12,29,4,336.19,201.71,1143.04,882.12,260.92
2265,362,144,30,3,221.52,0.0,664.57,448.72,215.86
2266,319,144,8,2,24.55,0.0,49.11,35.35,13.76
2267,323,65,30,7,227.49,0.0,1592.45,1283.43,309.02
2268,232,64,36,4,505.85,101.17,1922.22,1288.72,633.5
2269,132,62,10,4,464.08,0.0,1856.33,1106.36,749.97
2270,157,53,2,1,365.66,18.28,347.38,242.64,104.74
2271,49,82,39,4,289.77,0.0,1159.06,792.92,366.15
2272,158,54,21,5,278.74,69.69,1324.02,1007.97,316.05
2273,134,93,32,4,313.34,62.67,1190.68,931.41,259.27
2274,14,57,13,5,159.78,0.0,798.88,593.09,205.79
2275,75,95,12,6,17.1,15.39,87.21,70.84,16.37
2276,196,142,10,1,492.77,49.28,443.5,276.16,167.34
2277,135,31,9,7,44.39,0.0,310.73,190.97,119.76
2278,363,10,19,6,385.5,346.95,1966.06,1235.96,730.1
2279,175,79,5,3,59.02,17.7,159.34,116.5,42.84
2280,350,18,34,6,335.31,0.0,2011.87,1232.85,779.03
2281,242,35,21,1,269.66,13.48,256.18,147.01,109.17
2282,15,119,37,3,444.81,66.72,1267.72,1031.9,235.81
2283,75,63,21,1,248.97,12.45,236.52,150.18,86.34
2284,258,83,13,5,182.46,91.23,821.09,500.9,320.19
2285,199,117,21,6,286.05,0.0,1716.33,1110.23,606.1
2286,111,20,7,5,370.15,0.0,1850.74,1097.07,753.67
2287,191,72,33,5,258.6,0.0,1293.0,723.64,569.36
2288,330,6,29,2,351.63,70.33,632.93,400.3,232.63
2289,142,75,6,7,75.9,0.0,531.33,340.7,190.63
2290,17,34,24,2,79.81,0.0,159.61,122.74,36.87
2291,114,137,22,4,100.32,0.0,401.29,267.91,133.38
2292,342,40,9,5,36.94,9.23,175.44,131.39,44.05
2293,279,31,5,6,51.96,0.0,311.73,233.38,78.36
2294,306,3,31,7,451.58,0.0,3161.03,2411.96,749.08
2295,333,20,11,5,376.22,0.0,1881.08,1501.1,379.98
2296,43,33,21,5,251.79,0.0,1258.96,861.92,397.04
2297,104,35,10,3,451.1,0.0,1353.31,782.31,571.01
2298,22,111,27,4,154.71,0.0,618.83,346.82,272.01
2299,2,134,2,5,373.77,93.44,1775.4,1066.07,709.34
2300,305,129,15,5,209.14,0.0,1045.72,809.27,236.45
2301,342,144,22,5,101.93,0.0,509.65,359.34,150.31
2302,57,135,18,4,108.2,21.64,411.16,241.69,169.47
2303,264,69,25,2,449.24,0.0,898.49,526.34,372.14
2304,196,59,8,1,26.7,0.0,26.7,21.11,5.59
2305,26,98,18,3,122.68,0.0,368.04,254.1,113.94
2306,335,48,31,3,518.24,0.0,1554.71,927.25,627.46
2307,319,91,14,5,406.33,0.0,2031.64,1609.31,422.33
2308,208,150,7,7,415.62,436.4,2472.93,1841.34,631.6
2309,259,30,34,5,309.22,0.0,1546.12,1049.81,496.31
2310,145,116,32,6,347.61,104.28,1981.4,1338.57,642.83
2311,290,141,28,5,77.03,38.52,346.64,253.61,93.03
2312,163,81,32,7,322.16,0.0,2255.09,1446.29,808.8
2313,362,54,32,7,338.74,237.12,2134.04,1749.86,384.18
2314,24,39,30,2,242.22,0.0,484.45,369.07,115.38
2315,63,26,21,5,272.58,68.14,1294.75,936.18,358.57
2316,354,49,1,4,288.4,115.36,1038.24,763.74,274.5
2317,106,112,24,7,85.47,0.0,598.32,489.99,108.33
2318,114,78,11,5,386.83,193.42,1740.74,962.48,778.27
2319,289,34,31,1,509.33,0.0,509.33,283.27,226.06
2320,70,82,19,2,390.35,39.03,741.66,565.11,176.55
2321,188,122,37,1,452.96,0.0,452.96,274.74,178.22
2322,105,3,24,2,85.0,0.0,170.01,124.96,45.05
2323,73,4,23,1,39.34,0.0,39.34,26.99,12.36
2324,352,144,37,6,524.47,314.68,2832.12,1801.34,1030.78
2325,73,113,20,4,58.61,11.72,222.73,136.41,86.32
2326,35,87,16,5,233.99,116.99,1052.94,799.94,253.0
2327,246,136,15,7,210.68,0.0,1474.74,879.19,595.55
2328,317,89,36,5,455.94,0.0,2279.68,1351.52,928.16
2329,47,79,31,4,502.67,0.0,2010.68,1345.79,664.89
2330,259,32,7,2,348.82,0.0,697.64,406.17,291.47
2331,198,122,20,6,63.13,0.0,378.79,273.95,104.85
2332,303,115,15,4,226.75,90.7,816.29,667.59,148.7
2333,47,45,26,6,98.56,59.14,532.22,400.19,132.02
2334,357,111,3,1,251.89,0.0,251.89,179.57,72.33
2335,226,110,29,2,379.98,0.0,759.96,498.95,261.01
2336,308,15,30,1,232.09,11.6,220.48,180.08,40.4
2337,133,25,10,5,497.48,124.37,2363.03,1861.08,501.94
2338,345,90,7,4,402.81,80.56,1530.67,1181.0,349.67
2339,229,94,26,3,110.2,0.0,330.59,202.36,128.24
2340,47,99,11,3,334.08,0.0,1002.24,584.67,417.57
2341,337,56,38,5,156.72,0.0,783.6,468.63,314.97
2342,291,126,32,7,340.68,357.71,2027.05,1256.46,770.59
2343,110,67,39,7,333.31,116.66,2216.53,1267.98,948.54
2344,200,31,22,4,96.8,38.72,348.47,275.24,73.22
2345,142,18,38,5,140.36,0.0,701.81,421.09,280.72
2346,199,132,1,1,244.16,0.0,244.16,149.22,94.93
2347,353,107,12,7,18.2,0.0,127.37,100.6,26.77
2348,329,70,1,1,285.46,28.55,256.92,207.77,49.15
2349,79,32,28,3,76.44,0.0,229.33,139.86,89.47
2350,355,15,21,6,268.6,80.58,1531.0,963.65,567.34
2351,160,23,12,7,17.85,0.0,124.97,95.73,29.24
2352,258,16,13,2,168.26,0.0,336.52,273.24,63.27
2353,279,80,26,5,96.76,0.0,483.8,350.96,132.85
2354,177,30,8,2,29.02,0.0,58.03,38.85,19.18
2355,167,20,21,1,268.45,26.85,241.61,176.89,64.72
2356,167,43,25,3,455.86,205.14,1162.44,884.24,278.2
2357,315,105,10,5,467.56,116.89,2220.89,1289.04,931.85
2358,142,75,10,2,473.83,0.0,947.67,632.6,315.07
2359,103,24,15,7,202.09,141.47,1273.19,994.96,278.23
2360,132,113,24,5,91.61,0.0,458.06,339.18,118.88
2361,72,74,11,4,341.17,136.47,1228.21,726.51,501.7
2362,143,29,16,4,258.68,103.47,931.25,702.08,229.17
2363,42,104,22,4,105.09,0.0,420.38,306.96,113.41
2364,33,149,8,1,27.78,0.0,27.78,17.26,10.52
2365,265,82,23,5,38.31,0.0,191.54,123.13,68.4
2366,29,25,6,6,70.18,0.0,421.09,267.34,153.74
2367,208,47,6,3,75.16,22.55,202.94,166.04,36.9
2368,285,90,10,3,463.88,69.58,1322.07,792.72,529.35
2369,265,150,12,7,15.62,0.0,109.33,84.61,24.71
2370,163,140,2,5,325.92,0.0,1629.58,1129.74,499.84
2371,71,140,39,3,351.28,105.38,948.45,747.13,201.32
2372,340,125,13,1,160.76,0.0,160.76,131.04,29.72
2373,305,87,33,6,264.53,0.0,1587.16,1284.8,302.37
2374,224,98,37,5,455.07,113.77,2161.59,1687.44,474.15
2375,32,111,33,5,280.69,0.0,1403.44,928.61,474.83
2376,13,108,34,2,331.67,0.0,663.34,413.42,249.92
2377,116,96,5,2,59.71,0.0,119.41,75.98,43.43
2378,58,21,15,4,218.08,0.0,872.32,633.61,238.71
2379,315,132,30,6,208.65,125.19,1126.71,723.69,403.02
2380,76,2,24,3,84.18,25.25,227.29,151.7,75.59
2381,104,64,1,4,244.66,146.8,831.86,475.43,356.43
2382,357,66,23,7,40.02,42.02,238.14,180.55,57.59
2383,299,150,33,2,251.65,0.0,503.3,291.96,211.34
2384,80,14,34,2,314.59,0.0,629.18,403.3,225.88
2385,140,72,16,2,240.43,24.04,456.81,324.07,132.74
2386,189,54,10,7,426.09,0.0,2982.63,2068.21,914.42
2387,243,15,13,4,167.65,100.59,570.0,450.95,119.05
2388,342,34,12,7,16.91,0.0,118.36,86.15,32.21
2389,318,64,14,7,420.07,0.0,2940.51,2243.73,696.78
2390,357,138,13,3,152.65,22.9,435.04,274.92,160.13
2391,15,59,19,1,370.47,37.05,333.43,195.29,138.14
2392,87,133,2,3,368.95,55.34,1051.52,789.37,262.14
2393,206,111,12,4,15.77,3.15,59.94,35.45,24.49
2394,18,123,13,3,170.88,0.0,512.64,397.41,115.23
2395,130,129,7,1,411.69,20.58,391.1,314.69,76.42
2396,57,108,36,7,503.45,176.21,3347.94,2097.12,1250.82
2397,341,111,28,3,89.11,0.0,267.33,201.96,65.37
2398,24,24,37,5,499.99,250.0,2249.98,1503.17,746.81
2399,55,108,23,7,36.77,0.0,257.4,162.35,95.05
2400,72,8,5,4,61.17,0.0,244.69,163.07,81.63
2401,55,111,37,5,452.56,339.42,1923.4,1393.75,529.65
2402,208,99,19,1,370.98,0.0,370.98,303.01,67.97
2403,133,114,28,5,86.33,21.58,410.07,258.76,151.31
2404,334,97,16,6,260.41,0.0,1562.48,1157.18,405.3
2405,96,56,20,7,70.37,49.26,443.33,283.91,159.41
2406,197,56,20,1,59.57,0.0,59.57,36.8,22.76
2407,241,90,12,2,17.81,0.0,35.63,25.67,9.95
2408,229,71,23,1,35.35,3.53,31.81,24.03,7.78
2409,291,52,30,7,243.94,85.38,1622.2,1206.42,415.78
2410,74,74,1,2,279.33,0.0,558.67,449.45,109.22
2411,186,81,6,4,71.28,0.0,285.13,165.09,120.04
2412,293,36,34,4,355.66,0.0,1422.65,990.14,432.52
2413,316,96,23,5,37.28,18.64,167.77,105.45,62.32
2414,226,48,39,7,322.53,112.88,2144.81,1652.74,492.07
2415,238,41,25,3,477.79,143.34,1290.04,731.13,558.91
2416,316,63,27,6,154.71,139.24,789.01,471.41,317.6
2417,229,16,36,3,484.5,0.0,1453.51,1102.41,351.1
2418,347,91,27,2,135.51,13.55,257.47,166.26,91.21
2419,47,111,14,1,362.04,18.1,343.93,252.48,91.46
2420,127,144,22,3,88.2,26.46,238.15,195.19,42.96
2421,41,43,10,4,438.63,87.73,1666.78,1123.67,543.1
2422,34,81,14,6,373.23,0.0,2239.38,1553.92,685.46
2423,173,76,28,6,82.47,49.48,445.36,362.22,83.13
2424,83,110,6,4,79.02,15.8,300.29,225.68,74.61
2425,149,94,27,3,140.39,42.12,379.05,228.61,150.44
2426,160,122,24,2,86.19,0.0,172.38,132.24,40.14
2427,227,128,13,7,180.21,0.0,1261.49,869.52,391.97
2428,346,18,2,3,331.11,49.67,943.68,719.64,224.04
2429,311,54,29,6,383.57,230.14,2071.26,1473.93,597.33
2430,139,98,33,5,247.94,0.0,1239.69,757.92,481.77
2431,119,82,30,7,232.48,0.0,1627.37,1252.91,374.46
2432,282,73,17,7,248.99,174.29,1568.65,863.61,705.03
2433,46,26,27,5,136.03,102.02,578.13,456.58,121.54
2434,198,86,17,5,229.62,0.0,1148.08,885.2,262.88
2435,155,112,15,1,233.98,0.0,233.98,189.98,44.0
2436,67,6,14,1,364.06,0.0,364.06,203.73,160.33
2437,226,89,9,4,42.17,0.0,168.67,112.7,55.97
2438,118,136,39,5,326.9,0.0,1634.5,973.62,660.89
2439,68,87,27,6,139.92,0.0,839.51,546.5,293.01
2440,239,143,7,2,402.28,40.23,764.34,494.64,269.7
2441,64,53,35,4,34.83,0.0,139.31,99.1,40.21
2442,246,1,7,7,353.96,0.0,2477.7,1655.37,822.34
2443,60,103,24,1,92.07,13.81,78.26,63.44,14.81
2444,159,32,7,3,383.12,0.0,1149.35,718.34,431.01
2445,295,2,15,7,228.2,159.74,1437.65,953.26,484.4
2446,84,28,27,2,141.54,0.0,283.08,209.25,73.83
2447,281,141,40,3,104.73,31.42,282.78,176.65,106.14
2448,264,118,40,4,118.38,47.35,426.16,317.68,108.49
2449,330,42,36,5,492.62,0.0,2463.1,1826.03,637.08
2450,62,90,10,2,433.25,43.33,823.18,611.05,212.13
2451,262,51,4,6,228.29,68.49,1301.27,952.88,348.39
2452,342,27,37,2,479.35,0.0,958.69,738.88,219.81
2453,279,149,37,3,464.37,139.31,1253.79,1026.39,227.4
2454,69,123,12,5,18.02,0.0,90.11,50.9,39.2
2455,301,55,1,1,274.83,0.0,274.83,188.05,86.78
2456,40,54,26,6,100.58,90.52,512.95,394.73,118.22
2457,215,123,4,5,229.46,0.0,1147.3,631.03,516.27
2458,182,70,2,6,356.54,0.0,2139.27,1491.48,647.79
2459,194,57,38,2,161.99,0.0,323.98,235.9,88.08
2460,190,59,20,3,69.09,31.09,176.18,106.02,70.16
2461,12,68,5,7,54.83,0.0,383.79,252.62,131.17
2462,186,79,27,1,148.96,0.0,148.96,113.68,35.28
2463,342,7,15,4,237.43,47.49,902.25,512.48,389.77
2464,160,73,22,4,105.13,42.05,378.47,221.94,156.53
2465,102,66,36,4,446.67,0.0,1786.67,1377.3,409.36
2466,364,42,10,4,433.27,259.96,1473.12,1132.07,341.05
2467,37,54,26,6,97.71,0.0,586.25,415.89,170.36
2468,178,64,34,2,358.8,35.88,681.72,451.55,230.17
2469,188,55,17,7,257.82,90.24,1714.51,991.89,722.62
2470,175,137,39,7,339.06,0.0,2373.39,1825.35,548.05
2471,337,80,18,2,107.96,21.59,194.34,119.57,74.77
2472,154,76,19,7,393.12,137.59,2614.25,2082.41,531.84
2473,356,40,36,2,431.59,0.0,863.19,655.57,207.62
2474,25,138,26,1,98.88,0.0,98.88,56.55,42.34
2475,268,4,35,3,33.76,0.0,101.28,73.08,28.2
2476,217,83,32,6,339.57,203.74,1833.7,1464.34,369.36
2477,88,26,29,6,376.25,0.0,2257.49,1777.49,480.0
2478,84,116,10,5,428.83,214.42,1929.75,1380.94,548.81
2479,263,57,16,6,228.05,0.0,1368.27,816.08,552.2
2480,233,45,35,2,36.71,11.01,62.4,45.78,16.62
2481,224,9,25,7,399.62,279.73,2517.6,1837.49,680.11
2482,19,119,12,5,17.02,0.0,85.1,60.33,24.77
2483,219,60,14,1,361.45,0.0,361.45,224.73,136.72
2484,359,40,32,1,325.03,32.5,292.53,232.0,60.53
2485,7,127,8,2,25.76,0.0,51.52,35.33,16.19
2486,172,3,5,1,58.78,0.0,58.78,37.05,21.74
2487,181,71,31,2,468.51,93.7,843.31,521.93,321.38
2488,328,25,12,7,16.36,11.45,103.07,64.51,38.56
2489,104,20,31,2,503.99,100.8,907.18,611.89,295.29
2490,174,4,22,5,89.36,44.68,402.11,246.22,155.89
2491,262,29,40,7,118.94,41.63,790.98,545.54,245.44
2492,23,143,21,2,247.88,49.58,446.18,268.53,177.65
2493,293,67,35,5,37.5,0.0,187.5,116.84,70.66
2494,301,150,35,4,31.18,12.47,112.26,65.37,46.89
2495,263,41,9,2,40.83,4.08,77.57,50.15,27.42
2496,237,115,40,7,115.69,40.49,769.34,507.47,261.87
2497,273,14,30,5,234.61,175.96,997.11,657.1,340.01
2498,286,17,5,4,59.98,0.0,239.93,178.92,61.01
2499,330,3,1,6,247.72,74.32,1412.03,960.89,451.13
2500,157,135,11,7,350.42,0.0,2452.93,1808.08,644.85
2501,167,101,1,6,288.09,0.0,1728.55,966.17,762.38
2502,233,112,15,7,234.45,0.0,1641.14,1096.09,545.06
2503,71,140,40,3,112.89,50.8,287.87,165.31,122.56
2504,313,50,20,3,65.71,0.0,197.13,133.02,64.11
2505,282,109,1,2,282.73,28.27,537.19,384.68,152.51
2506,231,76,20,5,68.59,17.15,325.81,249.28,76.53
2507,111,82,9,6,43.5,26.1,234.91,164.1,70.81
2508,127,100,35,5,36.99,18.49,166.44,108.6,57.84
2509,159,71,4,5,213.85,0.0,1069.26,664.44,404.82
2510,242,4,31,6,486.82,0.0,2920.92,2361.59,559.33
2511,284,12,18,2,112.66,11.27,214.05,129.19,84.86
2512,246,76,1,3,248.04,0.0,744.11,417.78,326.33
2513,340,86,27,5,159.66,0.0,798.3,466.2,332.1
2514,351,110,19,1,372.3,0.0,372.3,305.04,67.26
2515,258,86,31,7,430.88,0.0,3016.16,2396.8,619.36
2516,136,29,25,2,452.07,135.62,768.52,489.14,279.38
2517,219,56,32,6,322.57,193.54,1741.88,959.84,782.03
2518,156,67,19,5,333.44,83.36,1583.85,1199.2,384.64
2519,230,148,1,6,274.28,0.0,1645.68,1038.66,607.02
2520,297,80,6,6,79.67,71.7,406.32,225.9,180.41
2521,135,96,19,4,366.14,73.23,1391.32,936.75,454.57
2522,185,111,16,6,218.4,196.56,1113.86,740.18,373.68
2523,17,55,32,3,342.38,0.0,1027.15,665.26,361.89
2524,269,145,17,5,214.08,0.0,1070.4,777.55,292.85
2525,179,102,35,7,37.56,13.15,249.76,186.33,63.43
2526,168,128,8,1,25.71,2.57,23.14,16.22,6.92
2527,195,113,16,3,260.35,0.0,781.05,432.53,348.52
2528,79,94,31,1,426.54,0.0,426.54,237.18,189.36
