sales_key,order_id,order_line_id,date_key,product_key,customer_key,quantity,unit_price,discount_amount,gross_sales,net_sales,unit_cost,total_cost,profit,profit_margin_pct,shipping_cost,delivery_days,promised_delivery_days,delivery_delay_days,stock_level_at_sale,promotion_name,sales_channel
850,ORD000850,1,20260707,11,11,3,7999.0,0.0,23997.0,23997.0,4800.0,14400.0,9597.0,39.99,80,3,3,0,25,No Promotion,Marketplace
851,ORD000851,1,20260714,12,12,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,3,3,0,25,No Promotion,Marketplace
852,ORD000852,1,20260721,1,13,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Online
853,ORD000853,1,20260728,1,14,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Mobile App
854,ORD000854,1,20260804,1,15,1,4999.0,749.85,4999.0,4249.15,1800.0,1800.0,2449.15,57.64,80,6,3,3,25,Festive Offer 15%,Marketplace
855,ORD000855,1,20260811,1,1,2,4999.0,499.9,9998.0,9498.1,1800.0,3600.0,5898.1,62.1,180,3,3,0,2,Welcome Offer 10%,Marketplace
856,ORD000856,1,20260818,5,2,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
857,ORD000857,1,20260825,6,3,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
858,ORD000858,1,20260902,7,4,1,2499.0,624.75,2499.0,1874.25,900.0,900.0,974.25,51.98,80,8,3,5,8,Mega Sale 25%,Marketplace
859,ORD000859,1,20260909,8,5,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
860,ORD000860,1,20260916,9,6,2,15999.0,0.0,31998.0,31998.0,8500.0,17000.0,14998.0,46.87,80,3,3,0,25,No Promotion,Online
861,ORD000861,1,20260923,10,7,1,9999.0,1499.85,9999.0,8499.15,4200.0,4200.0,4299.15,50.58,80,6,3,3,25,Festive Offer 15%,Mobile App
862,ORD000862,1,20260930,11,8,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
863,ORD000863,1,20261007,12,9,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,3,3,0,25,No Promotion,Marketplace
864,ORD000864,1,20261014,1,10,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,180,3,3,0,25,Welcome Offer 10%,Online
865,ORD000865,1,20261021,1,11,2,4999.0,0.0,9998.0,9998.0,1800.0,3600.0,6398.0,63.99,80,3,3,0,25,No Promotion,Mobile App
866,ORD000866,1,20261028,1,12,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Marketplace
867,ORD000867,1,20261104,1,13,3,4999.0,499.9,14997.0,14497.1,1800.0,5400.0,9097.1,62.75,80,3,3,0,25,Welcome Offer 10%,Marketplace
868,ORD000868,1,20261111,5,14,1,1999.0,299.85,1999.0,1699.15,700.0,700.0,999.15,58.8,80,6,3,3,25,Festive Offer 15%,Online
869,ORD000869,1,20261119,6,15,1,2999.0,749.75,2999.0,2249.25,1100.0,1100.0,1149.25,51.09,80,3,3,0,8,Mega Sale 25%,Mobile App
870,ORD000870,1,20261126,7,1,2,2499.0,249.9,4998.0,4748.1,900.0,1800.0,2948.1,62.09,80,3,3,0,25,Welcome Offer 10%,Marketplace
871,ORD000871,1,20261203,8,2,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,8,3,5,25,No Promotion,Marketplace
872,ORD000872,1,20261210,9,3,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
873,ORD000873,1,20261217,10,4,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,180,3,3,0,25,Welcome Offer 10%,Mobile App
874,ORD000874,1,20261224,11,5,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,2,No Promotion,Marketplace
875,ORD000875,1,20261231,12,6,2,3499.0,524.85,6998.0,6473.15,1600.0,3200.0,3273.15,50.57,80,6,3,3,25,Festive Offer 15%,Marketplace
876,ORD000876,1,20260107,1,7,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Online
877,ORD000877,1,20260114,1,8,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Mobile App
878,ORD000878,1,20260121,1,9,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Marketplace
879,ORD000879,1,20260128,1,10,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Marketplace
880,ORD000880,1,20260205,5,11,2,1999.0,499.75,3998.0,3498.25,700.0,1400.0,2098.25,59.98,80,3,3,0,8,Mega Sale 25%,Online
881,ORD000881,1,20260212,6,12,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
882,ORD000882,1,20260219,7,13,1,2499.0,374.85,2499.0,2124.15,900.0,900.0,1224.15,57.63,180,6,3,3,25,Festive Offer 15%,Marketplace
883,ORD000883,1,20260226,8,14,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
884,ORD000884,1,20260305,9,15,3,15999.0,0.0,47997.0,47997.0,8500.0,25500.0,22497.0,46.87,80,8,3,5,25,No Promotion,Online
885,ORD000885,1,20260312,10,1,2,9999.0,999.9,19998.0,18998.1,4200.0,8400.0,10598.1,55.79,80,3,3,0,25,Welcome Offer 10%,Mobile App
886,ORD000886,1,20260319,11,2,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
887,ORD000887,1,20260326,12,3,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,3,3,0,25,No Promotion,Marketplace
888,ORD000888,1,20260402,1,4,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Online
889,ORD000889,1,20260409,1,5,1,4999.0,749.85,4999.0,4249.15,1800.0,1800.0,2449.15,57.64,80,6,3,3,25,Festive Offer 15%,Mobile App
890,ORD000890,1,20260416,1,6,2,4999.0,0.0,9998.0,9998.0,1800.0,3600.0,6398.0,63.99,80,3,3,0,25,No Promotion,Marketplace
891,ORD000891,1,20260424,1,7,1,4999.0,1249.75,4999.0,3749.25,1800.0,1800.0,1949.25,51.99,180,3,3,0,8,Mega Sale 25%,Marketplace
892,ORD000892,1,20260501,5,8,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
893,ORD000893,1,20260508,6,9,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,2,No Promotion,Mobile App
894,ORD000894,1,20260515,7,10,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,80,3,3,0,25,Welcome Offer 10%,Marketplace
895,ORD000895,1,20260522,8,11,2,27999.0,0.0,55998.0,55998.0,15000.0,30000.0,25998.0,46.43,80,3,3,0,25,No Promotion,Marketplace
896,ORD000896,1,20260529,9,12,1,15999.0,2399.85,15999.0,13599.15,8500.0,8500.0,5099.15,37.5,80,6,3,3,25,Festive Offer 15%,Online
897,ORD000897,1,20260605,10,13,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,80,8,3,5,25,Welcome Offer 10%,Mobile App
898,ORD000898,1,20260612,11,14,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
899,ORD000899,1,20260619,12,15,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,3,3,0,25,No Promotion,Marketplace
900,ORD000900,1,20260626,1,1,2,4999.0,499.9,9998.0,9498.1,1800.0,3600.0,5898.1,62.1,180,3,3,0,25,Welcome Offer 10%,Online
901,ORD000901,1,20260703,1,2,3,4999.0,0.0,14997.0,14997.0,1800.0,5400.0,9597.0,63.99,80,3,3,0,25,No Promotion,Mobile App
902,ORD000902,1,20260711,1,3,1,4999.0,1249.75,4999.0,3749.25,1800.0,1800.0,1949.25,51.99,80,3,3,0,8,Mega Sale 25%,Marketplace
903,ORD000903,1,20260718,1,4,1,4999.0,749.85,4999.0,4249.15,1800.0,1800.0,2449.15,57.64,80,6,3,3,25,Festive Offer 15%,Marketplace
904,ORD000904,1,20260725,5,5,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
905,ORD000905,1,20260801,6,6,2,2999.0,0.0,5998.0,5998.0,1100.0,2200.0,3798.0,63.32,80,3,3,0,25,No Promotion,Mobile App
906,ORD000906,1,20260808,7,7,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,80,3,3,0,25,Welcome Offer 10%,Marketplace
907,ORD000907,1,20260815,8,8,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
908,ORD000908,1,20260822,9,9,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
909,ORD000909,1,20260829,10,10,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,180,3,3,0,25,Welcome Offer 10%,Mobile App
910,ORD000910,1,20260905,11,11,2,7999.0,1199.85,15998.0,14798.15,4800.0,9600.0,5198.15,35.13,80,8,3,5,25,Festive Offer 15%,Marketplace
911,ORD000911,1,20260912,12,12,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,3,3,0,25,No Promotion,Marketplace
912,ORD000912,1,20260919,1,13,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,2,Welcome Offer 10%,Online
913,ORD000913,1,20260927,1,14,1,4999.0,1249.75,4999.0,3749.25,1800.0,1800.0,1949.25,51.99,80,3,3,0,8,Mega Sale 25%,Mobile App
914,ORD000914,1,20261004,1,15,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Marketplace
915,ORD000915,1,20261011,1,1,2,4999.0,499.9,9998.0,9498.1,1800.0,3600.0,5898.1,62.1,80,3,3,0,25,Welcome Offer 10%,Marketplace
916,ORD000916,1,20261018,5,2,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
917,ORD000917,1,20261025,6,3,1,2999.0,449.85,2999.0,2549.15,1100.0,1100.0,1449.15,56.85,80,6,3,3,25,Festive Offer 15%,Mobile App
918,ORD000918,1,20261101,7,4,3,2499.0,249.9,7497.0,7247.1,900.0,2700.0,4547.1,62.74,180,3,3,0,25,Welcome Offer 10%,Marketplace
919,ORD000919,1,20261108,8,5,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
920,ORD000920,1,20261115,9,6,2,15999.0,0.0,31998.0,31998.0,8500.0,17000.0,14998.0,46.87,80,3,3,0,25,No Promotion,Online
921,ORD000921,1,20261122,10,7,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,80,3,3,0,25,Welcome Offer 10%,Mobile App
922,ORD000922,1,20261129,11,8,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
923,ORD000923,1,20261206,12,9,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,8,3,5,25,No Promotion,Marketplace
924,ORD000924,1,20261214,1,10,1,4999.0,1249.75,4999.0,3749.25,1800.0,1800.0,1949.25,51.99,80,6,3,3,8,Mega Sale 25%,Online
925,ORD000925,1,20261221,1,11,2,4999.0,0.0,9998.0,9998.0,1800.0,3600.0,6398.0,63.99,80,3,3,0,25,No Promotion,Mobile App
926,ORD000926,1,20261228,1,12,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Marketplace
927,ORD000927,1,20260104,1,13,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,180,3,3,0,25,Welcome Offer 10%,Marketplace
928,ORD000928,1,20260111,5,14,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
929,ORD000929,1,20260118,6,15,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
930,ORD000930,1,20260125,7,1,2,2499.0,249.9,4998.0,4748.1,900.0,1800.0,2948.1,62.09,80,3,3,0,25,Welcome Offer 10%,Marketplace
931,ORD000931,1,20260201,8,2,1,27999.0,4199.85,27999.0,23799.15,15000.0,15000.0,8799.15,36.97,80,6,3,3,2,Festive Offer 15%,Marketplace
932,ORD000932,1,20260208,9,3,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
933,ORD000933,1,20260215,10,4,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,80,3,3,0,25,Welcome Offer 10%,Mobile App
934,ORD000934,1,20260222,11,5,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
935,ORD000935,1,20260302,12,6,3,3499.0,874.75,10497.0,9622.25,1600.0,4800.0,4822.25,50.12,80,3,3,0,8,Mega Sale 25%,Marketplace
936,ORD000936,1,20260309,1,7,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,180,8,3,5,25,Welcome Offer 10%,Online
937,ORD000937,1,20260316,1,8,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Mobile App
938,ORD000938,1,20260323,1,9,1,4999.0,749.85,4999.0,4249.15,1800.0,1800.0,2449.15,57.64,80,6,3,3,25,Festive Offer 15%,Marketplace
939,ORD000939,1,20260330,1,10,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Marketplace
940,ORD000940,1,20260406,5,11,2,1999.0,0.0,3998.0,3998.0,700.0,1400.0,2598.0,64.98,80,3,3,0,25,No Promotion,Online
941,ORD000941,1,20260413,6,12,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
942,ORD000942,1,20260420,7,13,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,80,3,3,0,25,Welcome Offer 10%,Marketplace
943,ORD000943,1,20260427,8,14,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
944,ORD000944,1,20260504,9,15,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
945,ORD000945,1,20260511,10,1,2,9999.0,1499.85,19998.0,18498.15,4200.0,8400.0,10098.15,54.59,180,6,3,3,25,Festive Offer 15%,Mobile App
946,ORD000946,1,20260519,11,2,1,7999.0,1999.75,7999.0,5999.25,4800.0,4800.0,1199.25,19.99,80,3,3,0,8,Mega Sale 25%,Marketplace
947,ORD000947,1,20260526,12,3,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,3,3,0,25,No Promotion,Marketplace
948,ORD000948,1,20260602,1,4,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Online
949,ORD000949,1,20260609,1,5,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,8,3,5,25,No Promotion,Mobile App
950,ORD000950,1,20260616,1,6,2,4999.0,0.0,9998.0,9998.0,1800.0,3600.0,6398.0,63.99,80,3,3,0,2,No Promotion,Marketplace
951,ORD000951,1,20260623,1,7,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Marketplace
952,ORD000952,1,20260630,5,8,3,1999.0,299.85,5997.0,5697.15,700.0,2100.0,3597.15,63.14,80,6,3,3,25,Festive Offer 15%,Online
953,ORD000953,1,20260707,6,9,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
954,ORD000954,1,20260714,7,10,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,180,3,3,0,25,Welcome Offer 10%,Marketplace
955,ORD000955,1,20260721,8,11,2,27999.0,0.0,55998.0,55998.0,15000.0,30000.0,25998.0,46.43,80,3,3,0,25,No Promotion,Marketplace
956,ORD000956,1,20260728,9,12,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
957,ORD000957,1,20260805,10,13,1,9999.0,2499.75,9999.0,7499.25,4200.0,4200.0,3299.25,43.99,80,3,3,0,8,Mega Sale 25%,Mobile App
958,ORD000958,1,20260812,11,14,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
959,ORD000959,1,20260819,12,15,1,3499.0,524.85,3499.0,2974.15,1600.0,1600.0,1374.15,46.2,80,6,3,3,25,Festive Offer 15%,Marketplace
960,ORD000960,1,20260826,1,1,2,4999.0,499.9,9998.0,9498.1,1800.0,3600.0,5898.1,62.1,80,3,3,0,25,Welcome Offer 10%,Online
961,ORD000961,1,20260902,1,2,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Mobile App
962,ORD000962,1,20260909,1,3,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,8,3,5,25,No Promotion,Marketplace
963,ORD000963,1,20260916,1,4,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,180,3,3,0,25,Welcome Offer 10%,Marketplace
964,ORD000964,1,20260923,5,5,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
965,ORD000965,1,20260930,6,6,2,2999.0,0.0,5998.0,5998.0,1100.0,2200.0,3798.0,63.32,80,3,3,0,25,No Promotion,Mobile App
966,ORD000966,1,20261007,7,7,1,2499.0,374.85,2499.0,2124.15,900.0,900.0,1224.15,57.63,80,6,3,3,25,Festive Offer 15%,Marketplace
967,ORD000967,1,20261014,8,8,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
968,ORD000968,1,20261022,9,9,1,15999.0,3999.75,15999.0,11999.25,8500.0,8500.0,3499.25,29.16,80,3,3,0,8,Mega Sale 25%,Online
969,ORD000969,1,20261029,10,10,3,9999.0,999.9,29997.0,28997.1,4200.0,12600.0,16397.1,56.55,80,3,3,0,2,Welcome Offer 10%,Mobile App
970,ORD000970,1,20261105,11,11,2,7999.0,0.0,15998.0,15998.0,4800.0,9600.0,6398.0,39.99,80,3,3,0,25,No Promotion,Marketplace
971,ORD000971,1,20261112,12,12,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,3,3,0,25,No Promotion,Marketplace
972,ORD000972,1,20261119,1,13,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,180,3,3,0,25,Welcome Offer 10%,Online
973,ORD000973,1,20261126,1,14,1,4999.0,749.85,4999.0,4249.15,1800.0,1800.0,2449.15,57.64,80,6,3,3,25,Festive Offer 15%,Mobile App
974,ORD000974,1,20261203,1,15,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Marketplace
975,ORD000975,1,20261210,1,1,2,4999.0,499.9,9998.0,9498.1,1800.0,3600.0,5898.1,62.1,80,8,3,5,25,Welcome Offer 10%,Marketplace
976,ORD000976,1,20261217,5,2,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
977,ORD000977,1,20261224,6,3,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
978,ORD000978,1,20261231,7,4,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,80,3,3,0,25,Welcome Offer 10%,Marketplace
979,ORD000979,1,20260108,8,5,1,27999.0,6999.75,27999.0,20999.25,15000.0,15000.0,5999.25,28.57,80,3,3,0,8,Mega Sale 25%,Marketplace
980,ORD000980,1,20260115,9,6,2,15999.0,2399.85,31998.0,29598.15,8500.0,17000.0,12598.15,42.56,80,6,3,3,25,Festive Offer 15%,Online
981,ORD000981,1,20260122,10,7,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,180,3,3,0,25,Welcome Offer 10%,Mobile App
982,ORD000982,1,20260129,11,8,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
983,ORD000983,1,20260205,12,9,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,3,3,0,25,No Promotion,Marketplace
984,ORD000984,1,20260212,1,10,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Online
985,ORD000985,1,20260219,1,11,2,4999.0,0.0,9998.0,9998.0,1800.0,3600.0,6398.0,63.99,80,3,3,0,25,No Promotion,Mobile App
986,ORD000986,1,20260226,1,12,3,4999.0,0.0,14997.0,14997.0,1800.0,5400.0,9597.0,63.99,80,3,3,0,25,No Promotion,Marketplace
987,ORD000987,1,20260305,1,13,1,4999.0,749.85,4999.0,4249.15,1800.0,1800.0,2449.15,57.64,80,6,3,3,25,Festive Offer 15%,Marketplace
988,ORD000988,1,20260312,5,14,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,8,3,5,2,No Promotion,Online
989,ORD000989,1,20260319,6,15,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
990,ORD000990,1,20260327,7,1,2,2499.0,624.75,4998.0,4373.25,900.0,1800.0,2573.25,58.84,180,3,3,0,8,Mega Sale 25%,Marketplace
991,ORD000991,1,20260403,8,2,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
992,ORD000992,1,20260410,9,3,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
993,ORD000993,1,20260417,10,4,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,80,3,3,0,25,Welcome Offer 10%,Mobile App
994,ORD000994,1,20260424,11,5,1,7999.0,1199.85,7999.0,6799.15,4800.0,4800.0,1999.15,29.4,80,6,3,3,25,Festive Offer 15%,Marketplace
995,ORD000995,1,20260501,12,6,2,3499.0,0.0,6998.0,6998.0,1600.0,3200.0,3798.0,54.27,80,3,3,0,25,No Promotion,Marketplace
996,ORD000996,1,20260508,1,7,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Online
997,ORD000997,1,20260515,1,8,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Mobile App
998,ORD000998,1,20260522,1,9,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Marketplace
999,ORD000999,1,20260529,1,10,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,180,3,3,0,25,Welcome Offer 10%,Marketplace
1000,ORD001000,1,20260605,5,11,2,1999.0,0.0,3998.0,3998.0,700.0,1400.0,2598.0,64.98,80,3,3,0,25,No Promotion,Online
1001,ORD001001,1,20260613,6,12,1,2999.0,749.75,2999.0,2249.25,1100.0,1100.0,1149.25,51.09,80,8,3,5,8,Mega Sale 25%,Mobile App
1002,ORD001002,1,20260620,7,13,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,80,3,3,0,25,Welcome Offer 10%,Marketplace
1003,ORD001003,1,20260627,8,14,3,27999.0,0.0,83997.0,83997.0,15000.0,45000.0,38997.0,46.43,80,3,3,0,25,No Promotion,Marketplace
1004,ORD001004,1,20260704,9,15,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
1005,ORD001005,1,20260711,10,1,2,9999.0,999.9,19998.0,18998.1,4200.0,8400.0,10598.1,55.79,80,3,3,0,25,Welcome Offer 10%,Mobile App
1006,ORD001006,1,20260718,11,2,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
1007,ORD001007,1,20260725,12,3,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,3,3,0,2,No Promotion,Marketplace
1008,ORD001008,1,20260801,1,4,1,4999.0,749.85,4999.0,4249.15,1800.0,1800.0,2449.15,57.64,180,6,3,3,25,Festive Offer 15%,Online
1009,ORD001009,1,20260808,1,5,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Mobile App
1010,ORD001010,1,20260815,1,6,2,4999.0,0.0,9998.0,9998.0,1800.0,3600.0,6398.0,63.99,80,3,3,0,25,No Promotion,Marketplace
1011,ORD001011,1,20260822,1,7,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Marketplace
1012,ORD001012,1,20260830,5,8,1,1999.0,499.75,1999.0,1499.25,700.0,700.0,799.25,53.31,80,3,3,0,8,Mega Sale 25%,Online
1013,ORD001013,1,20260906,6,9,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
1014,ORD001014,1,20260913,7,10,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,80,8,3,5,25,Welcome Offer 10%,Marketplace
1015,ORD001015,1,20260920,8,11,2,27999.0,4199.85,55998.0,51798.15,15000.0,30000.0,21798.15,42.08,80,6,3,3,25,Festive Offer 15%,Marketplace
1016,ORD001016,1,20260927,9,12,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
1017,ORD001017,1,20261004,10,13,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,180,3,3,0,25,Welcome Offer 10%,Mobile App
1018,ORD001018,1,20261011,11,14,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
1019,ORD001019,1,20261018,12,15,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,3,3,0,25,No Promotion,Marketplace
